tweet_id,tweet,city,year
14717,clapping beating thalis roller pin doctor hospital cater elite middle class take care crore people living lakh shanty ghetto slum doctor paramedic sent village slum etc,Delhi,2020
14718,hospital build nehru ji earlier year need build new one apply brain tehseen confirm doctor also working nehru time hope understand ideology behind question,Delhi,2020
14719,need place worship hospital doctor strong health care system thinkk beware poisonous religious politics,Delhi,2020
14721,requesting doctor working different hospital clinic make patient aware corona precaution great work,Delhi,2020
14722,death italian rajasthan due heart failure patient free fortis hospital jaipur,Delhi,2020
14723,absolutely sir imagine temple dargah gurudwara church closed time hospital made doctor real hero,Delhi,2020
14724,year old retired colonel fainted road died noida ambulance refused come stating attendant hospital admit said call wtf man,Delhi,2020
14726,follow janata curfew sunday nd march pm thanks volunteer doctor defence staff etc working covid sunday pm expressing gratitude thanking clapping standing ghanti bajana thali bajana go hospital routine check ups,Delhi,2020
14728,average latency day india using average ultimate proof infection hospital admission death far four death case,Delhi,2020
14729,sir need test test kit availability protective gear doctor phc level hospital bed ventilator time,Delhi,2020
14730,pressure essential service hospital doctor healthcare worker increase avoid non essential visit hospital pls delay elective surgery later date,Delhi,2020
14733,public message resident doctor safderjung hospital delhi,Delhi,2020
14735,look land held baba dharmgurus church waqfs etc look land allotted aiims pgis chcs phcs echs look religious cleric per caput look doctor nurse per caput look level comfort cleric live compare hospital,Delhi,2020
14736,doctor mmg hospital ghaziabad go unauthorised leave want attend patient corona type symptom well done surprised seen attending patient private clinic,Delhi,2020
14737,temple mosque big statue closed due outbreak atleast made clear god need hospital doctor scientist type mentioned thing,Delhi,2020
14738,nice message doctor aiims safderjung hospital,Delhi,2020
14739,hospital doctor nurse everyone part system redefined notion courage present time taking invisible threat keeping others self unsung hero fighting spread every second hat,Delhi,2020
14740,extremely irresponsible share list phone number doctor across delhi hospital look case share helpline number personal number doc twitter ig account naa uff delete karo yaar docsaab kaam karenge yaa phone uthayenge,Delhi,2020
14742,done doctor aiims doctor hospital,Delhi,2020
14743,reported doctor facing issue write message detail hospital department number rda president,Delhi,2020
14744,junior doctor treated covid patient lucknow hospital test positive coronavirus protection gear sufficient sterile helmet glass front needed,Delhi,2020
14747,doctor refused asked leave asked call helpline call center guy asked rush rml hospital,Delhi,2020
14748,even border closed empty grounded scared look still open staff working hospital still,Delhi,2020
14749,breaking yearold covid patient pass away mumbai kasturba hospital death toll rise three india,Delhi,2020
14750,yes sir till date see hospital aware american doctor may next time go silchar make time visit tea estate find history,Delhi,2020
14757,india minister state external affair parliamentary affair shri muralidharan self quarantine delhi home visited sri chitra hospital thiruvananthapuram march th attend conference one doctor confirmed novel corona virus,Delhi,2020
14758,india mo external affair muralidharan self quarantine delhi home recently visited sri chitra hospital thiruvananthapuram one doctor confirmed novel corona virus,Delhi,2020
14760,period pandemic corona everything shut except hospital india doctor facing great courage risking life family people india give due recognition appreciate indian doctor great,Delhi,2020
14765,informed dr devi shetty young indian doctor trained overseas medical college waiting licence practise india given temporary licence work senior doctor critical care unit hospital,Delhi,2020
14766,whatsapp misinformation lack appropriate medical preparedness hospital medically security hygienewise mistrust institution doctor belief spurious godmen gaumutr,Delhi,2020
14767,emergency contact doctor hospital pl retweet,Delhi,2020
14768,lowest doctor patient hospital bed dearth skilled paramedic equipment,Delhi,2020
14770,mecca medina closed vatican closed tirupati shiridi closed man made god closed door human god form human working modern temple known hospital salute doctor nurse,Delhi,2020
14771,cristiano ronaldo hotel portugal transform hospital next week infected person able treated completely free charge legend cr pay doctor worker thankyou,Delhi,2020
14772,need get gallstone surgery done asked relative storm hospital home later super vigilant hygiene patient must ack courage nursing doctor tough time,Delhi,2020
14773,grim hour worldwide three cheer big salute paramedic doctor nurse hospital staff putting health safety stake treating affected,Delhi,2020
14775,nd death due corona virus india first delhi rml hospital extremely sad mother young traveller stay away parent outgoing death virus age specific corona unlike zika affect child,Delhi,2020
14777,updategrenade blast kakapora pulwama constable got injured grenade lobbed compound sustained splinter injury taken hospital condition stated stable,Delhi,2020
14778,dear sir one family member admitted rml hospital since day situation getting day day non doctor give going need assistance cont chetan,Delhi,2020
14779,agonizing condition today doctor confirmed sure cure want come hospital next week still fund kindly help get back painfree life every make contribution make difference,Delhi,2020
14780,unique bird hospital delhi biggest example humanity world must visit holy place see life death care freedom jai janendra,Delhi,2020
14782,doctor responsibility save people work misbehaving woman lok nayak hospital delhi dr lalit,Delhi,2020
14783,update death toll delhi violence rise gtb hospital rml hospital lnjp hospital jag pravesh chandra hospital,Delhi,2020
14784,doctor name lalit hospital lok nayak hospital central near metro station jawaharlal nehru marg delhi gate new delhi please share misbehave doctor,Delhi,2020
14786,order let sajjan kumar taken aiims tomorrow let doctor decide hospitalisation necessary particular hospital may also decide duration report submitted court,Delhi,2020
